136,49,en,A title,A description,http://moreinfo.com,2016-10-04 12:49:59,2016-10-04 12:52:33
386,156,es,Mensajes clave para tifón,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de los tifones.,,2017-02-16 22:01:42,2017-02-16 22:01:42
387,157,en,Key Messages for Tropical Cyclone,These are actions to take to reduce risk and protect you and your household from tropical cyclones.,,2017-02-16 22:02:21,2017-02-16 22:02:21
388,157,es,Mensajes clave para ciclón tropical,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de ciclones tropicales.,,2017-02-16 22:02:21,2017-02-16 22:02:21
389,158,en,Key Messages for Wildfire,These are actions to take to reduce risk and protect you and your household from wildfires.,,2017-02-16 22:03:12,2017-02-16 22:03:12
390,158,es,Mensajes clave para incendio forestal,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de incendios forestales proteger.,,2017-02-16 22:03:12,2017-02-16 22:03:12
397,162,en,Key Messages for Winter Storm,These are actions to take to reduce risk and protect you and your household from winter storms.,,2017-02-16 22:06:02,2017-02-16 22:06:02
398,162,es,Mensajes clave para tormenta del invierno,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de las tormentas de invierno.,,2017-02-16 22:06:02,2017-02-16 22:06:02
401,164,en,Key Messages for Tsunami,These are actions to take to reduce risk and protect you and your household from tsunami.,,2017-02-16 22:07:42,2017-02-16 22:07:42
402,164,es,Mensajes clave para tsunami,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de un tsunami.,,2017-02-16 22:07:42,2017-02-16 22:07:42
403,165,en,Key Messages for Volcanic Eruption,These are actions to take to reduce risk and protect you and your household from volcanic eruptions.,,2017-02-16 22:08:26,2017-02-16 22:08:26
404,165,es,Mensajes clave para erupción volcánica,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de las erupciones volcánicas.,,2017-02-16 22:08:26,2017-02-16 22:08:26
415,171,en,Key Messages for Hurricane,These are actions to take to reduce risk and protect you and your household from hurricanes.,,2017-02-16 23:13:26,2017-02-16 23:13:26
419,175,en,Key Messages for Hailstorm,These are actions to take to reduce risk and protect you and your household from hailstorms.,,2017-02-16 23:29:23,2017-02-16 23:29:23
420,173,en,Key Messages for Tropical Cyclone,These are actions to take to reduce risk and protect you and your household from tropical cyclones,,2017-02-16 23:22:25,2017-02-16 23:30:48
421,174,en,Key Messages for Wildfire,These are actions to take to reduce risk and protect you and your household from wildfires.,,2017-02-16 23:26:31,2017-02-16 23:31:08
422,172,en,Key Messages for Typhoon,These are actions to take to reduce risk and protect you and your household from typhoons.,,2017-02-16 23:18:41,2017-02-16 23:31:28
424,177,en,Key Messages for Extreme Cold,These are actions to take to reduce risk and protect you and your household from extreme cold.,,2017-02-16 23:39:51,2017-02-16 23:39:51
425,178,en,Key Messages for Winter Storm,These are actions to take to reduce risk and protect you and your household from winter storms.,,2017-02-16 23:43:39,2017-02-16 23:43:39
426,179,en,Key Messages for Landslide,These are actions to take to reduce risk and protect you and your household from landslides.,,2017-02-16 23:46:47,2017-02-16 23:46:47
428,181,en,Key Messages for Tsunami,These are actions to take to reduce risk and protect you and your household from tsunami.,,2017-02-16 23:55:36,2017-02-16 23:55:36
429,182,en,Key Messages for Chemical Hazard,These are actions to take to reduce risk and protect you and your household from chemical hazards.,,2017-02-16 23:59:46,2017-02-16 23:59:46
430,183,en,Key Messages for Nuclear Hazard,These are actions to take to reduce risk and protect you and your household from nuclear hazards.,,2017-02-17 00:03:34,2017-02-17 00:03:34
431,184,en,Key Messages for Radiological Hazard,These are actions to take to reduce risk and protect you and your household from radiological hazards.,,2017-02-17 00:07:11,2017-02-17 00:07:11
432,185,en,Key Messages for Biological Hazard,These are actions to take to reduce risk and protect you and your household from biological hazards.,,2017-02-17 00:10:21,2017-02-17 00:10:21
434,187,en,Key Messages for Drought,These are actions to take to reduce risk and protect you and your household from drought.,,2017-02-17 00:17:13,2017-02-17 00:17:13
435,188,en,Key Messages for Earthquake,These are actions to take to reduce risk and protect you and your household from earthquakes.,,2017-02-17 00:21:15,2017-02-17 00:21:15
436,189,en,Key Messages for Flood,These are actions to take to reduce risk and protect you and your household from floods.,,2017-02-17 00:25:02,2017-02-17 00:25:02
437,190,en,Key Messages for Hurricane,These are actions to take to reduce risk and protect you and your household from hurricanes.,,2017-02-17 00:28:53,2017-02-17 00:28:53
438,191,en,Key Messages for Typhoon,These are actions to take to reduce risk and protect you and your household from typhoons.,,2017-02-17 00:32:18,2017-02-17 00:32:18
439,192,en,Key Messages for Tropical Cyclone,These are actions to take to reduce risk and protect you and your household from tropical cyclones.,,2017-02-17 00:35:36,2017-02-17 00:35:36
440,193,en,Key Messages for Wildfire,These are actions to take to reduce risk and protect you and your household from wildfires.,,2017-02-17 00:38:49,2017-02-17 00:38:49
441,194,en,Key Messages for Hailstorm,These are actions to take to reduce risk and protect you and your household from hailstorms.,,2017-02-17 00:41:11,2017-02-17 00:41:11
443,196,en,Key Messages for Extreme Cold,These are actions to take to reduce risk and protect you and your household from extreme cold.,,2017-02-17 00:48:09,2017-02-17 00:48:09
444,197,en,Key Messages for Winter Storm,These are actions to take to reduce risk and protect you and your household from winter storms.,,2017-02-17 00:51:35,2017-02-17 00:51:35
445,198,en,Key Messages for Landslide,These are actions to take to reduce risk and protect you and your household from landslides.,,2017-02-17 00:54:24,2017-02-17 00:54:24
447,200,en,Key Messages for Tsunami,These are actions to take to reduce risk and protect you and your household from tsunami.,,2017-02-17 01:00:06,2017-02-17 01:00:06
448,201,en,Key Messages for Chemical Hazard,These are actions to take to reduce risk and protect you and your household from chemical hazards.,,2017-02-17 01:03:15,2017-02-17 01:03:15
449,202,en,Key Messages for Nuclear Hazard,These are actions to take to reduce risk and protect you and your household from nuclear hazards.,,2017-02-17 01:06:44,2017-02-17 01:06:44
450,203,en,Key Messages for Radiological Hazard,These are actions to take to reduce risk and protect you and your household from radiological hazards.,,2017-02-17 01:09:32,2017-02-17 01:09:32
451,204,en,Key Messages for Biological Hazard,These are actions to take to reduce risk and protect you and your household from biological hazards.,,2017-02-17 01:12:25,2017-02-17 01:12:25
453,206,en,Key Messages for Drought,These are actions to take to reduce risk and protect you and your household from drought.,,2017-02-17 13:39:39,2017-02-17 13:39:39
454,207,en,Key Messages for Earthquake,These are actions to take to reduce risk and protect you and your household from earthquakes.,,2017-02-17 13:44:01,2017-02-17 13:44:01
455,208,en,Key Messages for Flood,These are actions to take to reduce risk and protect you and your household from floods.,,2017-02-17 13:51:49,2017-02-17 13:51:49
456,209,en,Key Messages for Hurricane,These are actions to take to reduce risk and protect you and your household from hurricanes.,,2017-02-17 13:55:06,2017-02-17 13:55:06
457,210,en,Key Messages for Typhoon,These are actions to take to reduce risk and protect you and your household from typhoons.,,2017-02-17 13:58:30,2017-02-17 13:58:30
458,211,en,Key Messages for Tropical Cyclone,These are actions to take to reduce risk and protect you and your household from tropical cyclones.,,2017-02-17 14:02:46,2017-02-17 14:02:46
459,212,en,Key Messages for Wildfire,These are actions to take to reduce risk and protect you and your household from wildfires.,,2017-02-17 14:08:49,2017-02-17 14:08:49
460,213,en,Key Messages for Hailstorm,These are actions to take to reduce risk and protect you and your household from hailstorms.,,2017-02-17 14:18:40,2017-02-17 14:18:40
462,215,en,Key Messages for Extreme Cold,These are actions to take to reduce risk and protect you and your household from extreme cold.,,2017-02-17 14:28:16,2017-02-17 14:28:16
465,217,en,Key Messages for Winter Storm,These are actions to take to reduce risk and protect you and your household from winter storms.,,2017-02-17 14:37:53,2017-02-17 14:37:53
466,216,en,Key Messages for Landslide,These are actions to take to reduce risk and protect you and your household from landslides.,,2017-02-17 14:31:59,2017-02-17 14:33:10
469,220,en,Key Messages for Chemical Hazard,These are actions to take to reduce risk and protect you and your household from chemical hazards.,,2017-02-17 15:28:58,2017-02-17 15:28:58
470,221,en,Key Messages for Nuclear Hazard,These are actions to take to reduce risk and protect you and your household from nuclear hazards.,,2017-02-17 15:31:59,2017-02-17 15:31:59
471,222,en,Key Messages for Radiological Hazard,These are actions to take to reduce risk and protect you and your household from radiological hazards.,,2017-02-17 15:34:53,2017-02-17 15:34:53
472,223,en,Key Messages for Biological Hazard,These are actions to take to reduce risk and protect you and your household from biological hazards.,,2017-02-17 15:37:52,2017-02-17 15:37:52
474,225,en,Key Messages for Drought,These are actions to take to reduce risk and protect you and your household from drought.,,2017-02-17 16:26:25,2017-02-17 16:26:25
478,229,en,Key Messages for Typhoon,These are actions to take to reduce risk and protect you and your household from typhoons.,,2017-02-17 16:38:59,2017-02-17 16:38:59
479,230,en,Key Messages for Tropical Cyclone,These are actions to take to reduce risk and protect you and your household from tropical cyclones.,,2017-02-17 17:26:19,2017-02-17 17:26:19
481,232,en,Key Messages for Hailstorm,These are actions to take to reduce risk and protect you and your household from hailstorms.,,2017-02-17 17:32:05,2017-02-17 17:32:05
483,234,en,Key Messages for Extreme Cold,These are actions to take to reduce risk and protect you and your household from extreme cold.,,2017-02-17 17:38:40,2017-02-17 17:38:40
485,236,en,Key Messages for Landslide,These are actions to take to reduce risk and protect you and your household from landslides.,,2017-02-17 17:45:06,2017-02-17 17:45:06
489,240,en,Key Messages for Nuclear Hazard,These are actions to take to reduce risk and protect you and your household from chemical hazards.,,2017-02-17 17:57:43,2017-02-17 17:57:43
490,241,en,Key Messages for Radiological Hazard,These are actions to take to reduce risk and protect you and your household from radiological hazards.,,2017-02-17 18:00:42,2017-02-17 18:00:42
491,242,en,Key Messages for Biological Hazard,These are actions to take to reduce risk and protect you and your household from biological hazards.,,2017-02-17 18:03:27,2017-02-17 18:03:27
499,169,en,Key Messages for Biological Hazard,These are actions to take to reduce risk and protect you and your household from biological hazards.,,2017-02-16 22:11:26,2017-02-17 19:46:07
500,169,es,Mensajes clave para peligro biológico,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de los peligros biológicos.,,2017-02-16 22:11:26,2017-02-17 19:46:07
501,166,en,Key Messages for Chemical Hazard,These are actions to take to reduce risk and protect you and your household from chemical hazards.,,2017-02-16 22:09:19,2017-02-17 20:01:19
502,166,es,Mensajes clave para peligros químico,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de los peligros químicos.,,2017-02-16 22:09:19,2017-02-17 20:01:19
503,151,en,Key Messages for Drought,These are actions to take to reduce risk and protect you and your household from drought.,,2017-02-16 21:57:44,2017-02-17 20:08:24
504,151,es,Mensajes clave para sequía,Estas son medidas para reducir el riesgo y proteger su familia y a usted mismo de la sequía.,,2017-02-16 21:57:44,2017-02-17 20:08:24
505,152,en,Key Messages for Earthquake,These are actions to take to reduce risk and protect you and your household from earthquakes.,,2017-02-16 21:58:33,2017-02-17 20:15:05
506,152,es,Mensajes clave para terremoto,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de los terremotos.,,2017-02-16 21:58:33,2017-02-17 20:15:05
507,161,en,Key Messages for Extreme Cold,These are actions to take to reduce risk and protect you and your household from extreme cold.,,2017-02-16 22:05:19,2017-02-17 20:26:03
508,161,es,Mensajes clave para frío extremo,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo del frío extremo.,,2017-02-16 22:05:19,2017-02-17 20:26:03
509,160,en,Key Messages for Extreme Heat,These are actions to take to reduce risk and protect you and your household from extreme heat.,,2017-02-16 22:04:38,2017-02-17 20:31:38
510,160,es,Mensajes clave para calor extremo,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo del calor extremo.,,2017-02-16 22:04:38,2017-02-17 20:31:38
511,154,en,Key Messages for Flood,These are actions to take to reduce risk and protect you and your household from floods.,,2017-02-16 22:00:11,2017-02-17 21:37:03
512,154,es,Mensajes clave para inundación,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de las inundaciones.,,2017-02-16 22:00:11,2017-02-17 21:37:03
513,159,en,Key Messages for Hailstorm,These are actions to take to reduce risk and protect you and your household from hailstorms.,,2017-02-16 22:03:52,2017-02-17 21:40:49
514,159,es,Mensajes clave para granizada,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de granizadas.,,2017-02-16 22:03:52,2017-02-17 21:40:49
523,155,en,Key Messages for Hurricane,These are actions to take to reduce risk and protect you and your household from hurricanes.,,2017-02-16 22:00:49,2017-02-17 21:54:37
524,155,es,Mensajes clave para huracán,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de los huracanes.,,2017-02-16 22:00:49,2017-02-17 21:54:37
525,163,en,Key Messages for Landslide,These are actions to take to reduce risk and protect you and your household from landslides.,,2017-02-16 22:06:45,2017-02-17 22:02:05
526,163,es,Mensajes clave para deslizamiento de tierra,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de los deslizamientos tierra.,,2017-02-16 22:06:45,2017-02-17 22:02:05
527,167,en,Key Messages for Nuclear Hazard,These are actions to take to reduce risk and protect you and your household from nuclear hazards.,,2017-02-16 22:10:00,2017-02-17 22:06:39
528,167,es,Mensajes clave para peligro nuclear,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de los peligros nucleares.,,2017-02-16 22:10:00,2017-02-17 22:06:39
529,170,en,Key Messages for Pandemic,These are actions to take to reduce risk and protect you and your household from pandemic.,,2017-02-16 22:12:04,2017-02-17 22:18:45
530,170,es,Mensajes clave para pandemia,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de una pandemia.,,2017-02-16 22:12:04,2017-02-17 22:18:45
531,168,en,Key Messages for Radiological Hazard,These are actions to take to reduce risk and protect you and your household from radiological hazards.,,2017-02-16 22:10:43,2017-02-17 22:25:09
532,168,es,Mensajes clave para peligro radiológico,Estas son medidas para reducir el riesgo y proteger a su familia y a usted mismo de los peligros radiológicos.,,2017-02-16 22:10:43,2017-02-17 22:25:09
533,246,en,Key Messages for Drought,These are actions to take to reduce risk and protect you and your household from drought.,,2017-02-18 15:43:02,2017-02-18 15:43:02
534,247,en,Key Messages for Earthquake,These are actions to take to reduce risk and protect you and your household from earthquakes.,,2017-02-18 15:48:02,2017-02-18 15:48:02
535,248,en,Key Messages for Flood,These are actions to take to reduce risk and protect you and your household from floods.,,2017-02-18 15:57:19,2017-02-18 15:57:19
536,249,en,Key Messages for Hurricane,These are actions to take to reduce risk and protect you and your household from hurricanes.,,2017-02-18 16:00:25,2017-02-18 16:00:25
537,250,en,Key Messages for Typhoon,These are actions to take to reduce risk and protect you and your household from typhoons.,,2017-02-18 16:48:28,2017-02-18 16:48:28
538,251,en,Key Messages for Tropical Cyclone,These are actions to take to reduce risk and protect you and your household from tropical cyclones.,,2017-02-18 16:53:34,2017-02-18 16:53:34
539,252,en,Key Messages for Wildfire,These are actions to take to reduce risk and protect you and your household from wildfires.,,2017-02-18 16:57:46,2017-02-18 16:57:46
540,253,en,Key Messages for Hailstorm,These are actions to take to reduce risk and protect you and your household from hailstorms.,,2017-02-18 17:00:29,2017-02-18 17:00:29
542,255,en,Key Messages for Extreme Cold,These are actions to take to reduce risk and protect you and your household from extreme cold.,,2017-02-18 17:09:59,2017-02-18 17:09:59
543,256,en,Key Messages for Winter Storm,These are actions to take to reduce risk and protect you and your household from winter storms.,,2017-02-18 17:14:51,2017-02-18 17:14:51
544,257,en,Key Messages for Landslide,These are actions to take to reduce risk and protect you and your household from landslides.,,2017-02-18 17:17:57,2017-02-18 17:17:57
546,259,en,Key Messages for Tsunami,These are actions to take to reduce risk and protect you and your household from tsunami.,,2017-02-18 17:26:09,2017-02-18 17:26:09
548,261,en,Key Messages for Nuclear Hazard,These are actions to take to reduce risk and protect you and your household from nuclear hazards.,,2017-02-18 17:39:00,2017-02-18 17:39:00
549,260,en,Key Messages for Chemical Hazard,These are actions to take to reduce risk and protect you and your household from chemical hazards.,,2017-02-18 17:35:23,2017-02-18 17:35:23
550,262,en,Key Messages for Radiological Hazard,These are actions to take to reduce risk and protect you and your household from radiological hazards.,,2017-02-18 17:43:25,2017-02-18 17:43:25
553,265,en,Key Messages for Drought,These are actions to take to reduce risk and protect you and your household from drought.,,2017-02-18 18:08:42,2017-02-18 18:08:42
554,265,de,Kernbotschaften bei Dürre,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei Dürre zu reduzieren.",,2017-02-18 18:08:42,2017-02-18 18:08:42
555,266,en,Key Messages for Earthquake,These are actions to take to reduce risk and protect you and your household from earthquakes.,,2017-02-18 18:17:31,2017-02-18 18:17:31
556,266,de,Kernbotschaften bei Erdbeben,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei Erdbeben zu reduzieren.",,2017-02-18 18:17:31,2017-02-18 18:17:31
557,267,en,Key Messages for Flood,These are actions to take to reduce risk and protect you and your household from floods.,,2017-02-18 18:25:36,2017-02-18 18:25:36
558,267,de,Kernbotschaften bei Flut,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei Flut zu reduzieren.",,2017-02-18 18:25:36,2017-02-18 18:25:36
559,268,en,Key Messages for Hurricane,These are actions to take to reduce risk and protect you and your household from hurricanes.,,2017-02-18 18:32:46,2017-02-18 18:32:46
560,268,de,Kernbotschaften bei Orkanen,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei Orkanen zu reduzieren.",,2017-02-18 18:32:46,2017-02-18 18:32:46
561,269,en,Key Messages for Typhoon,These are actions to take to reduce risk and protect you and your household from typhoons.,,2017-02-18 18:40:53,2017-02-18 18:40:53
562,269,de,Kernbotschaften bei Taifunen,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei Taifunen zu reduzieren.",,2017-02-18 18:40:53,2017-02-18 18:40:53
563,270,en,Key Messages for Tropical Cyclone,These are actions to take to reduce risk and protect you and your household from tropical cyclones.,,2017-02-18 19:22:52,2017-02-18 19:22:52
564,270,de,Kernbotschaften bei Tropischen Wirbelstürmen,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei tropischen Wirbelstürmen zu reduzieren.",,2017-02-18 19:22:52,2017-02-18 19:22:52
565,271,en,Key Messages for Wildfire,These are actions to take to reduce risk and protect you and your household from wildfires.,,2017-02-18 19:28:23,2017-02-18 19:28:23
566,271,de,Kernbotschaften bei Lauffeuer,These are actions to take to reduce risk and protect you and your household from wildfires.,,2017-02-18 19:28:23,2017-02-18 19:28:23
567,272,en,Key Messages for Hailstorm,These are actions to take to reduce risk and protect you and your household from hailstorms.,,2017-02-18 19:32:36,2017-02-18 19:32:36
568,272,de,Kernbotschaften bei Hagelstürmen,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei Hagelstürmen zu reduzieren.",,2017-02-18 19:32:36,2017-02-18 19:32:36
571,274,en,Key Messages for Extreme Cold,These are actions to take to reduce risk and protect you and your household from extreme cold.,,2017-02-18 19:44:55,2017-02-18 19:44:55
572,274,de,Kernbotschaften bei extremer Kälte,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei extremer Kälte zu reduzieren.",,2017-02-18 19:44:55,2017-02-18 19:44:55
573,275,en,Key Messages for Winter Storm,These are actions to take to reduce risk and protect you and your household from winter storms.,,2017-02-18 19:51:55,2017-02-18 19:51:55
574,275,de,Kernbotschaften bei Winterstürmen,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei Winterstürmen zu reduzieren.",,2017-02-18 19:51:55,2017-02-18 19:51:55
575,276,en,Key Messages for Landslide,These are actions to take to reduce risk and protect you and your household from landslides.,,2017-02-18 19:58:12,2017-02-18 19:58:12
576,276,de,Kernbotschaften bei Erdrutschen,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei Erdrutschen zu reduzieren.",,2017-02-18 19:58:12,2017-02-18 19:58:12
579,278,en,Key Messages for Tsunami,These are actions to take to reduce risk and protect you and your household from tsunami.,,2017-02-19 00:32:53,2017-02-19 00:32:53
580,278,de,Kernbotschaften bei Tsunami,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei einem Tsunami zu reduzieren.",,2017-02-19 00:32:53,2017-02-19 00:32:53
581,279,en,Key Messages for Chemical Hazard,These are actions to take to reduce risk and protect you and your household from chemical hazards.,,2017-02-19 00:39:23,2017-02-19 00:39:23
582,279,de,Kernbotschaften bei Chemischer Gefahr,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei chemischen Gefahren zu reduzieren.",,2017-02-19 00:39:23,2017-02-19 00:39:23
583,280,en,Key Messages for Nuclear Hazard,These are actions to take to reduce risk and protect you and your household from nuclear hazards.,,2017-02-19 00:45:00,2017-02-19 00:45:00
584,280,de,Kernbotschaften bei nuklearer Gefahr,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei nuklearen Gefahren zu reduzieren.",,2017-02-19 00:45:00,2017-02-19 00:45:00
585,281,en,Key Messages for Radiological Hazard,These are actions to take to reduce risk and protect you and your household from radiological hazards.,,2017-02-19 00:49:46,2017-02-19 00:49:46
586,281,de,Kernbotschaften bei radiologischer Gefahr,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei radiologischen Gefahren zu reduzieren.",,2017-02-19 00:49:46,2017-02-19 00:49:46
587,282,en,Key Messages for Biological Hazard,These are actions to take to reduce risk and protect you and your household from biological hazards.,,2017-02-19 00:58:45,2017-02-19 00:58:45
588,282,de,Kernbotschaften bei biologischen Gefahren,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei biologischen Gefahren zu reduzieren.",,2017-02-19 00:58:45,2017-02-19 00:58:45
591,284,en,Key Messages for Drought,These are actions to take to reduce risk and protect you and your household from drought.,,2017-02-19 01:14:54,2017-02-19 01:14:54
592,284,de,Kernbotschaften bei Dürre,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei Dürre zu reduzieren.",,2017-02-19 01:14:54,2017-02-19 01:14:54
593,285,en,Key Messages for Earthquake,These are actions to take to reduce risk and protect you and your household from earthquakes.,,2017-02-19 01:24:38,2017-02-19 01:24:38
594,285,de,Kernbotschaften bei Erdbeben,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei Erdbeben zu reduzieren.",,2017-02-19 01:24:38,2017-02-19 01:24:38
595,286,en,Key Messages for Flood,These are actions to take to reduce risk and protect you and your household from floods.,,2017-02-19 01:29:50,2017-02-19 01:29:50
596,286,de,Kernbotschaften bei Flut,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei Flut zu reduzieren.",,2017-02-19 01:29:50,2017-02-19 01:29:50
597,287,en,Key Messages for Hurricane,These are actions to take to reduce risk and protect you and your household from hurricanes.,,2017-02-19 01:35:48,2017-02-19 01:35:48
598,287,de,Kernbotschaften bei Orkanen,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei Orkanen zu reduzieren.",,2017-02-19 01:35:48,2017-02-19 01:35:48
599,288,en,Key Messages for Typhoon,These are actions to take to reduce risk and protect you and your household from typhoons.,,2017-02-19 01:41:34,2017-02-19 01:41:34
600,288,de,Kernbotschaften bei Taifunen,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei Taifunen zu reduzieren.",,2017-02-19 01:41:34,2017-02-19 01:41:34
601,289,en,Key Messages for Tropical Cyclone,These are actions to take to reduce risk and protect you and your household from tropical cyclones.,,2017-02-19 01:48:55,2017-02-19 01:48:55
602,289,de,Kernbotschaften bei Tropischen Wirbelstürmen,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei tropischen Wirbelstürmen zu reduzieren.",,2017-02-19 01:48:55,2017-02-19 01:48:55
603,290,en,Key Messages for Wildfire,These are actions to take to reduce risk and protect you and your household from wildfires.,,2017-02-19 01:59:31,2017-02-19 01:59:31
604,290,de,Kernbotschaften bei Lauffeuer,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei Lauffeuer zu reduzieren.",,2017-02-19 01:59:31,2017-02-19 01:59:31
605,291,en,Key Messages for Hailstorm,These are actions to take to reduce risk and protect you and your household from hailstorms.,,2017-02-19 02:04:27,2017-02-19 02:04:27
606,291,de,Kernbotschaften bei Lauffeuer,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei Hagelstürmen zu reduzieren.",,2017-02-19 02:04:27,2017-02-19 02:04:27
609,293,en,Key Messages for Extreme Cold,These are actions to take to reduce risk and protect you and your household from extreme cold.,,2017-02-19 02:16:31,2017-02-19 02:16:31
610,293,de,Kernbotschaften bei extremer Kälte,"Dies sind die zu ergreifenden Maßnahmen, um das Risiko für Sie und Ihre Familie bei extremer Kälte zu reduzieren.",,2017-02-19 02:16:31,2017-02-19 02:16:31
